root,repo,kind,git,exists,files,top_languages,workspace_shape,cold_builds_reported,cold_build_pairs,cold_wall_p50_ms,cold_wall_max_ms,resumes,supersessions,decision_reasons,tier2_snapshot_ms_n_p50_max,tier2_category_reuse,semantic_collect_ms_n_p50_max,semantic_embed_retries,search_build_ms_n_p50_max,slow_calls_p50_p95_by_tool,slow_calls_over_10s_by_tool,limiter_queued,limiter_wait_ms_n_p95_max,tier2_deferred,breaker_or_suspension_hits
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-36,prefrontal,worktree,yes,yes,1511,.ts TypeScript=665; .rs Rust=312; .md Markdown=238,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-37,prefrontal,worktree,yes,yes,1511,.ts TypeScript=665; .rs Rust=312; .md Markdown=238,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-38,prefrontal,worktree,yes,yes,1511,.ts TypeScript=665; .rs Rust=312; .md Markdown=238,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-39,prefrontal,worktree,yes,yes,1513,.ts TypeScript=665; .rs Rust=314; .md Markdown=238,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-40,prefrontal,worktree,yes,yes,1515,.ts TypeScript=667; .rs Rust=314; .md Markdown=238,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-41,prefrontal,worktree,yes,yes,1516,.ts TypeScript=667; .rs Rust=314; .md Markdown=239,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-42,prefrontal,worktree,yes,yes,1516,.ts TypeScript=667; .rs Rust=314; .md Markdown=239,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-43,prefrontal,worktree,yes,yes,1516,.ts TypeScript=667; .rs Rust=315; .md Markdown=238,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-44,prefrontal,worktree,yes,yes,1515,.ts TypeScript=667; .rs Rust=314; .md Markdown=238,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-45,prefrontal,worktree,yes,yes,1516,.ts TypeScript=667; .rs Rust=315; .md Markdown=238,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-46,prefrontal,worktree,yes,yes,1521,.ts TypeScript=668; .rs Rust=318; .md Markdown=238,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-47,prefrontal,worktree,yes,yes,1521,.ts TypeScript=666; .rs Rust=319; .md Markdown=238,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-48,prefrontal,worktree,yes,yes,1522,.ts TypeScript=666; .rs Rust=320; .md Markdown=238,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-49,prefrontal,worktree,yes,yes,1526,.ts TypeScript=667; .rs Rust=322; .md Markdown=238,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-50,prefrontal,worktree,yes,yes,1529,.ts TypeScript=667; .rs Rust=325; .md Markdown=238,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-51,prefrontal,worktree,yes,yes,1529,.ts TypeScript=667; .rs Rust=325; .md Markdown=238,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-52,prefrontal,worktree,yes,yes,1533,.ts TypeScript=667; .rs Rust=325; .md Markdown=238,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-53,prefrontal,worktree,yes,yes,1531,.ts TypeScript=667; .rs Rust=326; .md Markdown=238,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-54,prefrontal,worktree,yes,yes,1536,.ts TypeScript=667; .rs Rust=326; .md Markdown=238,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-55,prefrontal,worktree,yes,yes,1539,.ts TypeScript=667; .rs Rust=327; .md Markdown=238,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-57,prefrontal,worktree,yes,yes,1541,.ts TypeScript=668; .rs Rust=327; .md Markdown=238,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-58,prefrontal,worktree,yes,yes,1544,.ts TypeScript=671; .rs Rust=327; .md Markdown=238,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-60,prefrontal,worktree,yes,yes,1550,.ts TypeScript=674; .rs Rust=328; .md Markdown=238,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-61,prefrontal,worktree,yes,yes,1552,.ts TypeScript=674; .rs Rust=329; .md Markdown=239,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-62,prefrontal,worktree,yes,yes,1554,.ts TypeScript=676; .rs Rust=329; .md Markdown=239,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-63,prefrontal,worktree,yes,yes,1552,.ts TypeScript=674; .rs Rust=329; .md Markdown=239,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-64,prefrontal,worktree,yes,yes,1554,.ts TypeScript=676; .rs Rust=329; .md Markdown=239,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-65,prefrontal,worktree,yes,yes,1555,.ts TypeScript=676; .rs Rust=330; .md Markdown=239,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-66,prefrontal,worktree,yes,yes,1552,.ts TypeScript=674; .rs Rust=329; .md Markdown=239,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-67,prefrontal,worktree,yes,yes,1553,.ts TypeScript=674; .rs Rust=330; .md Markdown=239,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-68,prefrontal,worktree,yes,yes,1553,.ts TypeScript=674; .rs Rust=330; .md Markdown=239,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-69,prefrontal,worktree,yes,yes,1554,.ts TypeScript=674; .rs Rust=330; .md Markdown=239,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-70,prefrontal,worktree,yes,yes,1554,.ts TypeScript=674; .rs Rust=330; .md Markdown=239,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-71,prefrontal,worktree,yes,yes,1557,.ts TypeScript=674; .rs Rust=332; .md Markdown=239,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-72,prefrontal,worktree,yes,yes,1560,.ts TypeScript=674; .rs Rust=334; .md Markdown=239,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-73,prefrontal,worktree,yes,yes,1563,.ts TypeScript=674; .rs Rust=336; .md Markdown=239,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-74,prefrontal,worktree,yes,yes,1563,.ts TypeScript=674; .rs Rust=336; .md Markdown=239,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-75,prefrontal,worktree,yes,yes,1579,.ts TypeScript=684; .rs Rust=336; .md Markdown=240,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-76,prefrontal,worktree,yes,yes,1580,.ts TypeScript=684; .rs Rust=336; .md Markdown=240,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-77,prefrontal,worktree,yes,yes,1583,.ts TypeScript=686; .rs Rust=336; .md Markdown=241,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-78,prefrontal,worktree,yes,yes,1585,.ts TypeScript=687; .rs Rust=336; .md Markdown=241,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-81,prefrontal,worktree,yes,yes,1588,.ts TypeScript=687; .rs Rust=337; .md Markdown=241,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-82,prefrontal,worktree,yes,yes,1590,.ts TypeScript=687; .rs Rust=337; .md Markdown=241,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-83,prefrontal,worktree,yes,yes,1591,.ts TypeScript=687; .rs Rust=338; .md Markdown=241,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-85,prefrontal,worktree,yes,yes,1593,.ts TypeScript=687; .rs Rust=338; .md Markdown=241,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-86,prefrontal,worktree,yes,yes,1594,.ts TypeScript=687; .rs Rust=338; .md Markdown=241,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-87,prefrontal,worktree,yes,yes,1597,.ts TypeScript=687; .rs Rust=340; .md Markdown=241,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-88,prefrontal,worktree,yes,yes,1594,.ts TypeScript=687; .rs Rust=338; .md Markdown=241,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-89,prefrontal,worktree,yes,yes,1598,.ts TypeScript=687; .rs Rust=340; .md Markdown=241,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-91,prefrontal,worktree,yes,yes,1599,.ts TypeScript=687; .rs Rust=340; .md Markdown=241,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-92,prefrontal,worktree,yes,yes,1600,.ts TypeScript=687; .rs Rust=341; .md Markdown=241,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-94,prefrontal,worktree,yes,yes,1600,.ts TypeScript=687; .rs Rust=341; .md Markdown=241,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-95,prefrontal,worktree,yes,yes,1600,.ts TypeScript=687; .rs Rust=341; .md Markdown=241,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-96,prefrontal,worktree,yes,yes,1600,.ts TypeScript=687; .rs Rust=341; .md Markdown=241,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-97,prefrontal,worktree,yes,yes,1601,.ts TypeScript=687; .rs Rust=341; .md Markdown=241,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-98,prefrontal,worktree,yes,yes,1604,.ts TypeScript=688; .rs Rust=342; .md Markdown=241,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/c0c39eea197fcc68/pool-99,prefrontal,worktree,yes,yes,1604,.ts TypeScript=688; .rs Rust=342; .md Markdown=241,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_05bc439a70563227,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_0a3e25d65323b558,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_0db7df479f3c3569,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_56578339e8d7ec53,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_60406b171642a9f7,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_66e7d5dcc3ee5916,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_6cd47ea6b1a34613,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_6e0bea319daa04c5,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_824556ecfc5fc716,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_9e86f9eb1165c4af,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_b648d100071d0b2b,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_dispatch_01fd239b4102908c9c27cc5a,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_dispatch_29ff06bcd1f9d39e711785cc,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_dispatch_376aa8c7b62def9c24fb3827,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_dispatch_57a0c53492cf319e3b1a1e45,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_dispatch_5c4146372149ca7cf9457c80,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_dispatch_7348367e915190b57775d195,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_dispatch_77ff9f961ec5240a9bfb0d61,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_dispatch_7a04ddfa04a5730c1699338a,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_dispatch_7bcc0e0c6bbc8fe6d9c08518,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_dispatch_7ef7372b26a57d1883175aec,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_dispatch_82a67b816cff4e12dbd8a846,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_dispatch_834ef08af71ae1d736786945,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
